vdd	V(vce)	I(Rc)
Step Information: Vinput=0  (Run: 1/6)
1.000000000000000e+001	9.766343e+000	1.168283e-003
Step Information: Vinput=2  (Run: 3/6)
0.000000000000000e+000	2.587668e-003	-1.293834e-005
1.000000000000000e-002	8.435565e-003	7.822173e-006
2.000000000000000e-002	1.380964e-002	3.095178e-005
3.000000000000000e-002	1.874448e-002	5.627761e-005
4.000000000000000e-002	2.328346e-002	8.358269e-005
5.000000000000000e-002	2.746874e-002	1.126563e-004
6.000000000000001e-002	3.134029e-002	1.432986e-004
7.000000000000001e-002	3.493470e-002	1.753265e-004
8.000000000000000e-002	3.828469e-002	2.085766e-004
9.000000000000000e-002	4.141909e-002	2.429046e-004
9.999999999999999e-002	4.436306e-002	2.781847e-004
1.100000000000000e-001	4.713847e-002	3.143076e-004
1.200000000000000e-001	4.976430e-002	3.511785e-004
1.300000000000000e-001	5.225700e-002	3.887150e-004
1.400000000000000e-001	5.463087e-002	4.268457e-004
1.500000000000000e-001	5.689837e-002	4.655082e-004
1.600000000000000e-001	5.907036e-002	5.046482e-004
1.700000000000000e-001	6.115638e-002	5.442181e-004
1.800000000000000e-001	6.316482e-002	5.841759e-004
1.900000000000000e-001	6.510306e-002	6.244847e-004
2.000000000000000e-001	6.697767e-002	6.651116e-004
2.100000000000001e-001	6.879449e-002	7.060276e-004
2.200000000000001e-001	7.055873e-002	7.472064e-004
2.300000000000001e-001	7.227506e-002	7.886247e-004
2.400000000000001e-001	7.394769e-002	8.302616e-004
2.500000000000001e-001	7.558043e-002	8.720979e-004
2.600000000000001e-001	7.717673e-002	9.141164e-004
2.700000000000001e-001	7.873973e-002	9.563013e-004
2.800000000000001e-001	8.027232e-002	9.986385e-004
2.900000000000001e-001	8.177713e-002	1.041114e-003
3.000000000000001e-001	8.325659e-002	1.083717e-003
3.100000000000001e-001	8.471297e-002	1.126435e-003
3.200000000000001e-001	8.614834e-002	1.169258e-003
3.300000000000001e-001	8.756467e-002	1.212177e-003
3.400000000000001e-001	8.896378e-002	1.255181e-003
3.500000000000001e-001	9.034740e-002	1.298263e-003
3.600000000000002e-001	9.171715e-002	1.341414e-003
3.700000000000002e-001	9.307455e-002	1.384627e-003
3.800000000000002e-001	9.442110e-002	1.427894e-003
3.900000000000002e-001	9.575819e-002	1.471209e-003
4.000000000000002e-001	9.708718e-002	1.514564e-003
4.100000000000002e-001	9.840938e-002	1.557953e-003
4.200000000000002e-001	9.972604e-002	1.601370e-003
4.300000000000002e-001	1.010384e-001	1.644808e-003
4.400000000000002e-001	1.023477e-001	1.688261e-003
4.500000000000002e-001	1.036552e-001	1.731724e-003
4.600000000000002e-001	1.049619e-001	1.775190e-003
4.700000000000003e-001	1.062692e-001	1.818654e-003
4.800000000000003e-001	1.075781e-001	1.862109e-003
4.900000000000003e-001	1.088899e-001	1.905550e-003
5.000000000000002e-001	1.102058e-001	1.948971e-003
5.100000000000002e-001	1.115270e-001	1.992365e-003
5.200000000000002e-001	1.128547e-001	2.035727e-003
5.300000000000003e-001	1.141903e-001	2.079049e-003
5.400000000000003e-001	1.155350e-001	2.122325e-003
5.500000000000003e-001	1.168903e-001	2.165549e-003
5.600000000000003e-001	1.182575e-001	2.208713e-003
5.700000000000003e-001	1.196381e-001	2.251809e-003
5.800000000000003e-001	1.210338e-001	2.294831e-003
5.900000000000003e-001	1.224462e-001	2.337769e-003
6.000000000000003e-001	1.238771e-001	2.380615e-003
6.100000000000003e-001	1.253282e-001	2.423359e-003
6.200000000000003e-001	1.268016e-001	2.465992e-003
6.300000000000003e-001	1.282995e-001	2.508502e-003
6.400000000000004e-001	1.298241e-001	2.550879e-003
6.500000000000004e-001	1.313780e-001	2.593110e-003
6.600000000000004e-001	1.329639e-001	2.635181e-003
6.700000000000004e-001	1.345846e-001	2.677077e-003
6.800000000000004e-001	1.362434e-001	2.718783e-003
6.900000000000004e-001	1.379438e-001	2.760281e-003
7.000000000000004e-001	1.396898e-001	2.801551e-003
7.100000000000004e-001	1.414857e-001	2.842572e-003
7.200000000000004e-001	1.433361e-001	2.883320e-003
7.300000000000004e-001	1.452464e-001	2.923768e-003
7.400000000000004e-001	1.472226e-001	2.963887e-003
7.500000000000004e-001	1.492712e-001	3.003644e-003
7.600000000000005e-001	1.513999e-001	3.043000e-003
7.700000000000005e-001	1.536171e-001	3.081915e-003
7.800000000000005e-001	1.559323e-001	3.120339e-003
7.900000000000005e-001	1.583565e-001	3.158217e-003
8.000000000000005e-001	1.609023e-001	3.195489e-003
8.100000000000005e-001	1.635837e-001	3.232081e-003
8.200000000000005e-001	1.664173e-001	3.267914e-003
8.300000000000005e-001	1.694216e-001	3.302892e-003
8.400000000000005e-001	1.726181e-001	3.336909e-003
8.500000000000005e-001	1.760314e-001	3.369843e-003
8.600000000000005e-001	1.796891e-001	3.401554e-003
8.700000000000006e-001	1.836227e-001	3.431887e-003
8.800000000000006e-001	1.878667e-001	3.460667e-003
8.900000000000006e-001	1.924585e-001	3.487708e-003
9.000000000000006e-001	1.974370e-001	3.512815e-003
9.100000000000006e-001	2.028403e-001	3.535798e-003
9.200000000000006e-001	2.087024e-001	3.556488e-003
9.300000000000006e-001	2.150485e-001	3.574757e-003
9.400000000000006e-001	2.218905e-001	3.590547e-003
9.500000000000006e-001	2.292226e-001	3.603887e-003
9.600000000000006e-001	2.370198e-001	3.614901e-003
9.700000000000006e-001	2.452397e-001	3.623802e-003
9.800000000000007e-001	2.538272e-001	3.630864e-003
9.900000000000007e-001	2.627218e-001	3.636391e-003
1.000000000000001e+000	2.718635e-001	3.640682e-003
1.010000000000001e+000	2.811982e-001	3.644009e-003
1.020000000000001e+000	2.906798e-001	3.646601e-003
1.030000000000001e+000	3.002713e-001	3.648644e-003
1.040000000000001e+000	3.099436e-001	3.650282e-003
1.050000000000001e+000	3.196748e-001	3.651626e-003
1.060000000000001e+000	3.294486e-001	3.652757e-003
1.070000000000001e+000	3.392532e-001	3.653734e-003
1.080000000000001e+000	3.490797e-001	3.654601e-003
1.090000000000001e+000	3.589221e-001	3.655390e-003
1.100000000000001e+000	3.687757e-001	3.656121e-003
1.110000000000001e+000	3.786375e-001	3.656813e-003
1.120000000000001e+000	3.885050e-001	3.657475e-003
1.130000000000001e+000	3.983766e-001	3.658117e-003
1.140000000000001e+000	4.082512e-001	3.658744e-003
1.150000000000001e+000	4.181279e-001	3.659360e-003
1.160000000000001e+000	4.280062e-001	3.659969e-003
1.170000000000001e+000	4.378855e-001	3.660572e-003
1.180000000000001e+000	4.477656e-001	3.661172e-003
1.190000000000001e+000	4.576463e-001	3.661769e-003
1.200000000000001e+000	4.675274e-001	3.662363e-003
1.210000000000001e+000	4.774088e-001	3.662956e-003
1.220000000000001e+000	4.872904e-001	3.663548e-003
1.230000000000001e+000	4.971722e-001	3.664139e-003
1.240000000000001e+000	5.070540e-001	3.664730e-003
1.250000000000001e+000	5.169360e-001	3.665320e-003
1.260000000000001e+000	5.268180e-001	3.665910e-003
1.270000000000001e+000	5.367001e-001	3.666500e-003
1.280000000000001e+000	5.465822e-001	3.667089e-003
1.290000000000001e+000	5.564643e-001	3.667679e-003
1.300000000000001e+000	5.663463e-001	3.668268e-003
1.310000000000001e+000	5.762285e-001	3.668858e-003
1.320000000000001e+000	5.861107e-001	3.669447e-003
1.330000000000001e+000	5.959928e-001	3.670036e-003
1.340000000000001e+000	6.058750e-001	3.670625e-003
1.350000000000001e+000	6.157571e-001	3.671214e-003
1.360000000000001e+000	6.256393e-001	3.671804e-003
1.370000000000001e+000	6.355214e-001	3.672393e-003
1.380000000000001e+000	6.454036e-001	3.672982e-003
1.390000000000001e+000	6.552857e-001	3.673571e-003
1.400000000000001e+000	6.651679e-001	3.674160e-003
1.410000000000001e+000	6.750501e-001	3.674750e-003
1.420000000000001e+000	6.849322e-001	3.675339e-003
1.430000000000001e+000	6.948144e-001	3.675928e-003
1.440000000000001e+000	7.046965e-001	3.676517e-003
1.450000000000001e+000	7.145787e-001	3.677106e-003
1.460000000000001e+000	7.244609e-001	3.677696e-003
1.470000000000001e+000	7.343431e-001	3.678285e-003
1.480000000000001e+000	7.442252e-001	3.678874e-003
1.490000000000001e+000	7.541074e-001	3.679463e-003
1.500000000000001e+000	7.639896e-001	3.680052e-003
1.510000000000001e+000	7.738717e-001	3.680642e-003
1.520000000000001e+000	7.837539e-001	3.681231e-003
1.530000000000001e+000	7.936360e-001	3.681820e-003
1.540000000000001e+000	8.035182e-001	3.682409e-003
1.550000000000001e+000	8.134004e-001	3.682998e-003
1.560000000000001e+000	8.232825e-001	3.683587e-003
1.570000000000001e+000	8.331647e-001	3.684177e-003
1.580000000000001e+000	8.430468e-001	3.684766e-003
1.590000000000001e+000	8.529291e-001	3.685355e-003
1.600000000000001e+000	8.628112e-001	3.685944e-003
1.610000000000001e+000	8.726934e-001	3.686533e-003
1.620000000000001e+000	8.825755e-001	3.687122e-003
1.630000000000001e+000	8.924577e-001	3.687711e-003
1.640000000000001e+000	9.023399e-001	3.688301e-003
1.650000000000001e+000	9.122220e-001	3.688890e-003
1.660000000000001e+000	9.221042e-001	3.689479e-003
1.670000000000001e+000	9.319863e-001	3.690068e-003
1.680000000000001e+000	9.418685e-001	3.690657e-003
1.690000000000001e+000	9.517507e-001	3.691247e-003
1.700000000000001e+000	9.616328e-001	3.691836e-003
1.710000000000001e+000	9.715150e-001	3.692425e-003
1.720000000000001e+000	9.813972e-001	3.693014e-003
1.730000000000001e+000	9.912794e-001	3.693603e-003
1.740000000000001e+000	1.001162e+000	3.694193e-003
1.750000000000001e+000	1.011044e+000	3.694782e-003
1.760000000000001e+000	1.020926e+000	3.695371e-003
1.770000000000001e+000	1.030808e+000	3.695960e-003
1.780000000000001e+000	1.040690e+000	3.696549e-003
1.790000000000001e+000	1.050572e+000	3.697138e-003
1.800000000000001e+000	1.060454e+000	3.697727e-003
1.810000000000001e+000	1.070337e+000	3.698317e-003
1.820000000000001e+000	1.080219e+000	3.698906e-003
1.830000000000001e+000	1.090101e+000	3.699495e-003
1.840000000000001e+000	1.099983e+000	3.700084e-003
1.850000000000001e+000	1.109865e+000	3.700673e-003
1.860000000000001e+000	1.119748e+000	3.701262e-003
1.870000000000001e+000	1.129630e+000	3.701851e-003
1.880000000000001e+000	1.139512e+000	3.702441e-003
1.890000000000002e+000	1.149394e+000	3.703030e-003
1.900000000000002e+000	1.159276e+000	3.703619e-003
1.910000000000002e+000	1.169158e+000	3.704208e-003
1.920000000000002e+000	1.179041e+000	3.704797e-003
1.930000000000002e+000	1.188923e+000	3.705387e-003
1.940000000000002e+000	1.198805e+000	3.705976e-003
1.950000000000002e+000	1.208687e+000	3.706565e-003
1.960000000000002e+000	1.218569e+000	3.707154e-003
1.970000000000002e+000	1.228451e+000	3.707743e-003
1.980000000000002e+000	1.238333e+000	3.708332e-003
1.990000000000002e+000	1.248216e+000	3.708922e-003
2.000000000000001e+000	1.258098e+000	3.709511e-003
2.010000000000001e+000	1.267980e+000	3.710100e-003
2.020000000000001e+000	1.277862e+000	3.710689e-003
2.030000000000001e+000	1.287744e+000	3.711278e-003
2.040000000000001e+000	1.297626e+000	3.711867e-003
2.050000000000000e+000	1.307509e+000	3.712456e-003
2.060000000000000e+000	1.317391e+000	3.713046e-003
2.070000000000000e+000	1.327273e+000	3.713635e-003
2.080000000000000e+000	1.337155e+000	3.714224e-003
2.089999999999999e+000	1.347037e+000	3.714813e-003
2.099999999999999e+000	1.356920e+000	3.715402e-003
2.109999999999999e+000	1.366802e+000	3.715992e-003
2.119999999999999e+000	1.376684e+000	3.716581e-003
2.129999999999999e+000	1.386566e+000	3.717170e-003
2.139999999999998e+000	1.396448e+000	3.717759e-003
2.149999999999998e+000	1.406330e+000	3.718348e-003
2.159999999999998e+000	1.416213e+000	3.718937e-003
2.169999999999998e+000	1.426095e+000	3.719526e-003
2.179999999999998e+000	1.435977e+000	3.720116e-003
2.189999999999997e+000	1.445859e+000	3.720705e-003
2.199999999999997e+000	1.455741e+000	3.721294e-003
2.209999999999997e+000	1.465623e+000	3.721883e-003
2.219999999999997e+000	1.475506e+000	3.722472e-003
2.229999999999996e+000	1.485388e+000	3.723061e-003
2.239999999999996e+000	1.495270e+000	3.723650e-003
2.249999999999996e+000	1.505152e+000	3.724240e-003
2.259999999999996e+000	1.515034e+000	3.724829e-003
2.269999999999996e+000	1.524916e+000	3.725418e-003
2.279999999999995e+000	1.534799e+000	3.726007e-003
2.289999999999995e+000	1.544681e+000	3.726596e-003
2.299999999999995e+000	1.554563e+000	3.727186e-003
2.309999999999995e+000	1.564445e+000	3.727775e-003
2.319999999999995e+000	1.574327e+000	3.728364e-003
2.329999999999994e+000	1.584209e+000	3.728953e-003
2.339999999999994e+000	1.594092e+000	3.729542e-003
2.349999999999994e+000	1.603974e+000	3.730131e-003
2.359999999999994e+000	1.613856e+000	3.730720e-003
2.369999999999993e+000	1.623738e+000	3.731310e-003
2.379999999999993e+000	1.633620e+000	3.731899e-003
2.389999999999993e+000	1.643502e+000	3.732488e-003
2.399999999999993e+000	1.653385e+000	3.733077e-003
2.409999999999993e+000	1.663267e+000	3.733666e-003
2.419999999999992e+000	1.673149e+000	3.734255e-003
2.429999999999992e+000	1.683031e+000	3.734845e-003
2.439999999999992e+000	1.692913e+000	3.735434e-003
2.449999999999992e+000	1.702795e+000	3.736023e-003
2.459999999999992e+000	1.712678e+000	3.736612e-003
2.469999999999991e+000	1.722560e+000	3.737201e-003
2.479999999999991e+000	1.732442e+000	3.737790e-003
2.489999999999991e+000	1.742324e+000	3.738379e-003
2.499999999999991e+000	1.752206e+000	3.738969e-003
2.509999999999991e+000	1.762088e+000	3.739558e-003
2.519999999999990e+000	1.771971e+000	3.740147e-003
2.529999999999990e+000	1.781853e+000	3.740736e-003
2.539999999999990e+000	1.791735e+000	3.741325e-003
2.549999999999990e+000	1.801617e+000	3.741914e-003
2.559999999999989e+000	1.811499e+000	3.742503e-003
2.569999999999989e+000	1.821381e+000	3.743093e-003
2.579999999999989e+000	1.831264e+000	3.743682e-003
2.589999999999989e+000	1.841146e+000	3.744271e-003
2.599999999999989e+000	1.851028e+000	3.744860e-003
2.609999999999988e+000	1.860910e+000	3.745449e-003
2.619999999999988e+000	1.870792e+000	3.746038e-003
2.629999999999988e+000	1.880674e+000	3.746628e-003
2.639999999999988e+000	1.890557e+000	3.747217e-003
2.649999999999988e+000	1.900439e+000	3.747806e-003
2.659999999999987e+000	1.910321e+000	3.748395e-003
2.669999999999987e+000	1.920203e+000	3.748984e-003
2.679999999999987e+000	1.930085e+000	3.749573e-003
2.689999999999987e+000	1.939968e+000	3.750162e-003
2.699999999999986e+000	1.949850e+000	3.750751e-003
2.709999999999986e+000	1.959732e+000	3.751341e-003
2.719999999999986e+000	1.969614e+000	3.751930e-003
2.729999999999986e+000	1.979496e+000	3.752519e-003
2.739999999999986e+000	1.989378e+000	3.753108e-003
2.749999999999985e+000	1.999261e+000	3.753697e-003
2.759999999999985e+000	2.009143e+000	3.754286e-003
2.769999999999985e+000	2.019025e+000	3.754876e-003
2.779999999999985e+000	2.028907e+000	3.755465e-003
2.789999999999985e+000	2.038789e+000	3.756054e-003
2.799999999999984e+000	2.048671e+000	3.756643e-003
2.809999999999984e+000	2.058553e+000	3.757232e-003
2.819999999999984e+000	2.068436e+000	3.757821e-003
2.829999999999984e+000	2.078318e+000	3.758410e-003
2.839999999999983e+000	2.088200e+000	3.759000e-003
2.849999999999983e+000	2.098082e+000	3.759589e-003
2.859999999999983e+000	2.107965e+000	3.760178e-003
2.869999999999983e+000	2.117846e+000	3.760767e-003
2.879999999999983e+000	2.127729e+000	3.761356e-003
2.889999999999982e+000	2.137611e+000	3.761945e-003
2.899999999999982e+000	2.147493e+000	3.762534e-003
2.909999999999982e+000	2.157375e+000	3.763124e-003
2.919999999999982e+000	2.167258e+000	3.763713e-003
2.929999999999982e+000	2.177140e+000	3.764302e-003
2.939999999999981e+000	2.187022e+000	3.764891e-003
2.949999999999981e+000	2.196904e+000	3.765480e-003
2.959999999999981e+000	2.206786e+000	3.766069e-003
2.969999999999981e+000	2.216668e+000	3.766658e-003
2.979999999999980e+000	2.226551e+000	3.767248e-003
2.989999999999980e+000	2.236433e+000	3.767837e-003
2.999999999999980e+000	2.246315e+000	3.768426e-003
3.009999999999980e+000	2.256197e+000	3.769015e-003
3.019999999999980e+000	2.266079e+000	3.769604e-003
3.029999999999979e+000	2.275961e+000	3.770193e-003
3.039999999999979e+000	2.285844e+000	3.770782e-003
3.049999999999979e+000	2.295726e+000	3.771372e-003
3.059999999999979e+000	2.305608e+000	3.771961e-003
3.069999999999979e+000	2.315490e+000	3.772550e-003
3.079999999999978e+000	2.325372e+000	3.773139e-003
3.089999999999978e+000	2.335254e+000	3.773728e-003
3.099999999999978e+000	2.345137e+000	3.774317e-003
3.109999999999978e+000	2.355019e+000	3.774906e-003
3.119999999999978e+000	2.364901e+000	3.775496e-003
3.129999999999977e+000	2.374783e+000	3.776085e-003
3.139999999999977e+000	2.384665e+000	3.776674e-003
3.149999999999977e+000	2.394547e+000	3.777263e-003
3.159999999999977e+000	2.404430e+000	3.777852e-003
3.169999999999976e+000	2.414312e+000	3.778441e-003
3.179999999999976e+000	2.424194e+000	3.779030e-003
3.189999999999976e+000	2.434076e+000	3.779619e-003
3.199999999999976e+000	2.443958e+000	3.780209e-003
3.209999999999976e+000	2.453840e+000	3.780798e-003
3.219999999999975e+000	2.463723e+000	3.781387e-003
3.229999999999975e+000	2.473605e+000	3.781976e-003
3.239999999999975e+000	2.483487e+000	3.782565e-003
3.249999999999975e+000	2.493369e+000	3.783154e-003
3.259999999999975e+000	2.503251e+000	3.783743e-003
3.269999999999974e+000	2.513134e+000	3.784333e-003
3.279999999999974e+000	2.523016e+000	3.784922e-003
3.289999999999974e+000	2.532898e+000	3.785511e-003
3.299999999999974e+000	2.542780e+000	3.786100e-003
3.309999999999973e+000	2.552662e+000	3.786689e-003
3.319999999999973e+000	2.562544e+000	3.787278e-003
3.329999999999973e+000	2.572427e+000	3.787867e-003
3.339999999999973e+000	2.582309e+000	3.788457e-003
3.349999999999973e+000	2.592191e+000	3.789046e-003
3.359999999999972e+000	2.602073e+000	3.789635e-003
3.369999999999972e+000	2.611955e+000	3.790224e-003
3.379999999999972e+000	2.621837e+000	3.790813e-003
3.389999999999972e+000	2.631720e+000	3.791402e-003
3.399999999999972e+000	2.641602e+000	3.791991e-003
3.409999999999971e+000	2.651484e+000	3.792580e-003
3.419999999999971e+000	2.661366e+000	3.793170e-003
3.429999999999971e+000	2.671248e+000	3.793759e-003
3.439999999999971e+000	2.681130e+000	3.794348e-003
3.449999999999970e+000	2.691013e+000	3.794937e-003
3.459999999999970e+000	2.700895e+000	3.795526e-003
3.469999999999970e+000	2.710777e+000	3.796115e-003
3.479999999999970e+000	2.720659e+000	3.796704e-003
3.489999999999970e+000	2.730541e+000	3.797293e-003
3.499999999999969e+000	2.740423e+000	3.797882e-003
3.509999999999969e+000	2.750306e+000	3.798472e-003
3.519999999999969e+000	2.760188e+000	3.799061e-003
3.529999999999969e+000	2.770070e+000	3.799650e-003
3.539999999999969e+000	2.779952e+000	3.800239e-003
3.549999999999968e+000	2.789834e+000	3.800828e-003
3.559999999999968e+000	2.799716e+000	3.801417e-003
3.569999999999968e+000	2.809599e+000	3.802006e-003
3.579999999999968e+000	2.819481e+000	3.802596e-003
3.589999999999967e+000	2.829363e+000	3.803185e-003
3.599999999999967e+000	2.839245e+000	3.803774e-003
3.609999999999967e+000	2.849127e+000	3.804363e-003
3.619999999999967e+000	2.859010e+000	3.804952e-003
3.629999999999967e+000	2.868892e+000	3.805541e-003
